PLAYER_ID,PLAYER_NAME,PRIMARY_POS,HEIGHT_CM,WEIGHT_KG,G,A,GP,PPG,PIM,LEAGUE_YEAR
8290,Steve Guolla,C,175,77,2,0,12,0.166666666666667,2,2002-2003
8311,Marcus Kr・Eger,C,175,78,4,8,74,0.162162162162162,30,2018-2019
8339,Pierre-ﾉdouard Bellemare,C,180,80,6,9,76,0.197368421052632,6,2018-2019
8365,Jan Hejda,D,181,75,1,12,81,0.160493827160494,42,2014-2015
8368,Jan Bulis,C,178,84,12,11,79,0.291139240506329,70,2006-2007
8373,Mattias Ekholm,D,191,88,8,36,80,0.55,47,2018-2019
8429,Kris Beech,C,178,88,6,5,25,0.44,4,2007-2008
8476,Kaspars Astasenko,D,188,91,1,1,15,0.133333333333333,4,2000-2001
8493,Thomas Vanek,LW,193,86,16,20,64,0.5625,26,2018-2019
8494,Michael Grabner,RW,200,94,9,7,41,0.390243902439024,8,2018-2019
8507,Brian McReynolds,C,180,86,1,3,20,0.2,4,1993-1994
8508,Sergei Zubov,D,185,79,0,4,10,0.4,0,2008-2009
8518,Chris Kontos,LW,193,88,27,24,66,0.772727272727273,12,1992-1993
8520,Stanislav Chistov,LW,180,79,5,8,61,0.213114754098361,36,2006-2007
8521,Scott Niedermayer,D,183,75,10,38,80,0.6,38,2009-2010
8522,Vitali Vishnevski,D,178,84,2,5,69,0.101449275362319,50,2007-2008
8523,Chris Kunitz,LW,180,77,5,5,56,0.178571428571429,23,2018-2019
8526,Ryan Getzlaf,C,170,74,14,34,67,0.716417910447761,58,2018-2019
8527,Andy McDonald,C,185,82,7,14,37,0.567567567567568,16,2012-2013
8528,Todd Fedoruk,LW,180,88,3,3,50,0.12,54,2009-2010
8529,Fran・Eois Beauchemin,D,181,79,3,14,67,0.253731343283582,26,2017-2018
8530,Joe DiPenta,D,183,93,1,4,23,0.217391304347826,16,2007-2008
8532,Todd Marchant,C,175,71,1,7,79,0.10126582278481,26,2010-2011
8536,Rob Niedermayer,RW,178,80,5,14,71,0.267605633802817,22,2010-2011
8537,Sean O'Donnell,D,191,94,0,7,51,0.137254901960784,23,2011-2012
8539,Brett Skinner,D,185,93,0,0,11,0,4,2008-2009
8540,Dustin Penner,LW,175,79,14,21,67,0.522388059701492,30,2013-2014
8541,Corey Perry,RW,180,77,6,4,31,0.32258064516129,27,2018-2019
8542,Tomas Kaberle,D,178,80,0,3,10,0.3,0,2012-2013
8544,Vyacheslav Kozlov,LW,183,91,8,18,55,0.472727272727273,33,2009-2010
8545,Bobby Hol・Ek,C,173,84,4,5,62,0.145161290322581,66,2008-2009
8547,Marc Chouinard,C,193,100,2,2,42,0.0952380952380952,10,2006-2007
8548,Willie Mitchell,D,185,85,1,6,46,0.152173913043478,18,2015-2016
8549,Matt Cooke,LW,182,75,4,6,29,0.344827586206897,13,2014-2015
8550,Lukas Krajicek,D,180,75,1,2,50,0.06,35,2009-2010
8551,Trevor Linden,C,185,84,7,5,59,0.203389830508475,15,2007-2008
8553,Peter Bondra,RW,180,84,5,9,37,0.378378378378378,26,2006-2007
8555,Steve Rucchin,C,191,100,5,16,47,0.446808510638298,14,2006-2007
8557,Greg de Vries,D,185,93,1,4,71,0.0704225352112676,65,2008-2009
8558,Garnet Exelby,D,186,88,1,3,51,0.0784313725490196,73,2009-2010
8561,Brad Larsen,LW,178,79,1,3,62,0.0645161290322581,12,2007-2008
8562,Jim Slater,C,185,96,5,8,82,0.158536585365854,58,2014-2015
8563,Jon Sim,LW,188,89,1,3,34,0.117647058823529,22,2010-2011
8564,Dion Phaneuf,D,171,83,1,5,67,0.0895522388059701,53,2018-2019
8566,Paul Mara,D,175,70,1,5,53,0.113207547169811,88,2010-2011
8568,Steve McCarthy,D,178,84,1,6,55,0.127272727272727,48,2007-2008
8569,Mark Popovic,D,185,86,2,2,37,0.108108108108108,10,2009-2010
8570,Scott Mellanby,RW,183,91,12,24,69,0.521739130434783,63,2006-2007
8571,Shean Donovan,RW,178,82,2,3,30,0.166666666666667,40,2009-2010
8572,Alexei Zhamnov,C,185,85,1,9,24,0.416666666666667,30,2005-2006
8573,Marco Sturm,LW,183,84,3,2,48,0.104166666666667,25,2011-2012
8575,Wayne Primeau,C,188,91,3,5,59,0.135593220338983,35,2009-2010
8576,Glen Murray,RW,194,88,17,13,63,0.476190476190476,50,2007-2008
8578,Wade Brookbank,D,184,79,1,0,27,0.037037037037037,40,2008-2009
8580,Rob Blake,D,185,86,7,23,70,0.428571428571429,60,2009-2010
8581,Christian Ehrhoff,D,175,74,2,11,48,0.270833333333333,34,2015-2016
8583,Marcel Goc,C,172,88,3,6,74,0.121621621621622,8,2014-2015
8584,Tomas Plihal,LW,183,88,5,8,64,0.203125,22,2008-2009
8591,Alexander Frolov,LW,184,84,7,9,43,0.372093023255814,8,2010-2011
8592,Lubomir Visnovsky,D,180,87,5,15,53,0.377358490566038,8,2014-2015
8593,Jaroslav Modr,D,185,84,1,8,80,0.1125,50,2007-2008
8594,Jaroslav Svoboda,RW,180,86,4,3,43,0.162790697674419,22,2005-2006
8596,Pavol Demitra,C,175,82,3,13,28,0.571428571428571,0,2009-2010
8597,Nick Schultz,D,181,85,0,4,28,0.142857142857143,10,2016-2017
8598,Martin Skoula,D,173,77,3,8,52,0.211538461538462,10,2009-2010
8599,Radek Dvorak,RW,188,73,4,5,60,0.15,41,2013-2014
8601,Fernando Pisani,RW,183,77,7,9,60,0.266666666666667,10,2010-2011
8603,Milan Hejduk,RW,175,82,4,7,29,0.379310344827586,0,2012-2013
8604,Marek Svatos,RW,168,76,4,4,28,0.285714285714286,10,2010-2011
8605,Jiri Tlusty,LW,173,77,2,2,30,0.133333333333333,6,2015-2016
8607,Roman Hamrlik,D,180,82,0,1,16,0.0625,8,2012-2013
8609,Petr Cajanek,C,180,82,15,33,77,0.623376623376623,54,2006-2007
8611,Martin Erat,RW,189,102,9,23,79,0.40506329113924,48,2014-2015
8614,Josef Vasicek,C,180,84,16,19,81,0.432098765432099,53,2007-2008
8615,Pavel Datsyuk,C,183,83,16,33,66,0.742424242424242,14,2015-2016
8617,Robert Lang,C,191,91,9,20,64,0.453125,28,2009-2010
8619,Sergei Fedorov,C,180,86,11,22,52,0.634615384615385,50,2008-2009
8620,Nikolai Zherdev,LW,183,86,16,6,56,0.392857142857143,22,2010-2011
8621,Radoslav Such,D,188,95,1,7,79,0.10126582278481,30,2005-2006
8622,Rostislav Klesla,D,180,84,1,3,25,0.16,24,2013-2014
8626,Radim Vrbata,RW,176,81,5,9,42,0.333333333333333,16,2017-2018
8627,Jarom・Er J・Egr,RW,178,84,1,6,22,0.318181818181818,10,2017-2018
8631,Richard Zednik,LW,185,91,17,16,70,0.471428571428571,46,2008-2009
8632,Dainius Zubrus,W,180,76,3,4,50,0.14,20,2015-2016
8633,Alexander Syomin,RW,185,81,1,3,15,0.266666666666667,12,2015-2016
8635,Yevgeni Artyukhin,RW,191,84,9,7,54,0.296296296296296,72,2009-2010
8637,Martin Cib・Ek,C,188,84,2,6,65,0.123076923076923,22,2005-2006
8638,Ruslan Fedotenko,LW,178,98,4,9,47,0.276595744680851,12,2012-2013
8639,Filip Kuba,D,183,86,1,9,44,0.227272727272727,24,2012-2013
8641,V・Eclav Prospal,LW,191,93,12,18,48,0.625,32,2012-2013
8648,Mikhail Yakubov,C,183,70,1,3,23,0.173913043478261,12,2005-2006
8649,Jozef St・Empel,C,180,87,7,13,52,0.384615384615385,10,2007-2008
8650,Alexei Semyonov,D,175,93,1,7,47,0.170212765957447,57,2008-2009
8651,Ruslan Salei,D,173,84,2,8,75,0.133333333333333,48,2010-2011
8652,Rostislav Olesz,LW,180,84,0,2,10,0.2,0,2013-2014
8653,Branislav Mezei,D,178,84,2,2,57,0.0701754385964912,64,2007-2008
8656,Oleg Tverdovsky,D,188,89,0,4,26,0.153846153846154,10,2006-2007
8657,Nikolai Antropov,C,180,84,6,12,40,0.45,16,2012-2013
8658,Alexei Ponikarovsky,LW,182,82,4,5,42,0.214285714285714,14,2012-2013
8660,Anton Volchenkov,D,190,97,0,7,46,0.152173913043478,14,2014-2015
8661,Vaclav Varada,RW,191,98,5,16,76,0.276315789473684,50,2005-2006
8664,Andrej Meszaros,D,193,91,7,7,60,0.233333333333333,36,2014-2015
8667,Sergei Samsonov,LW,169,78,13,27,78,0.512820512820513,14,2010-2011
8669,Alexander Perezhogin,LW,178,83,6,9,61,0.245901639344262,48,2006-2007
8670,Alexei Kovalev,RW,178,88,2,3,14,0.357142857142857,6,2012-2013
8671,Radek Bonk,C,178,84,9,16,66,0.378787878787879,34,2008-2009
8672,Maxim Afinogenov,RW,173,75,24,37,82,0.74390243902439,46,2009-2010
8673,Dmitri Kalinin,D,175,86,2,15,73,0.232876712328767,32,2008-2009
8674,Jochen Hecht,C,178,80,5,9,47,0.297872340425532,18,2012-2013
8675,Jiri Novotny,C,180,82,4,3,42,0.166666666666667,14,2008-2009
8676,Ales Kotalik,RW,175,88,4,2,26,0.230769230769231,8,2010-2011
8677,Milan Jurcina,D,185,86,3,8,65,0.169230769230769,30,2011-2012
8678,Sergei Gonchar,D,186,93,1,13,48,0.291666666666667,18,2014-2015
8680,Josef Melichar,D,183,88,0,9,39,0.230769230769231,37,2008-2009
8681,Tomas Surovy,LW,180,82,12,13,53,0.471698113207547,45,2005-2006
8682,Stefan Ruzicka,RW,178,82,1,3,14,0.285714285714286,27,2007-2008
8683,Michal Handzus,C,183,82,4,12,59,0.271186440677966,16,2013-2014
8684,Petr Nedved,C,178,73,2,10,40,0.3,28,2006-2007
8686,Petr Prucha,RW,170,75,0,1,11,0.0909090909090909,4,2010-2011
8688,Martin Rucinsky,LW,178,84,5,11,40,0.4,40,2007-2008
8689,Martin Straka,C,180,77,14,27,65,0.630769230769231,22,2007-2008
8690,Sandis Ozolins,D,188,93,3,13,39,0.41025641025641,24,2007-2008
8691,Fyodor Tyutin,D,180,75,1,12,69,0.188405797101449,38,2016-2017
8692,Petr Sykora,RW,178,85,21,23,82,0.536585365853659,40,2011-2012
8693,Brendan Shanahan,LW,185,88,6,8,34,0.411764705882353,29,2008-2009
8694,Radek Mart・Enek,D,171,78,0,3,13,0.230769230769231,4,2013-2014
8695,Alexei Yashin,C,180,81,18,32,58,0.862068965517241,44,2006-2007
8696,Alexei Zhitnik,D,185,93,3,5,65,0.123076923076923,58,2007-2008
8697,Sergei Brylin,W,188,100,6,10,82,0.195121951219512,20,2007-2008
8698,Patrik Elias,LW,186,91,2,6,16,0.5,10,2015-2016
8699,Viktor Kozlov,C,178,88,13,28,67,0.611940298507463,16,2008-2009
8700,Vladimir Malakhov,D,175,77,4,5,29,0.310344827586207,26,2005-2006
8701,Michael Frolik,RW,190,84,16,18,65,0.523076923076923,26,2018-2019
8703,Ethan Moreau,LW,178,86,1,3,28,0.142857142857143,20,2011-2012
8704,Jay Pandolfo,LW,175,83,0,0,18,0,2,2012-2013
8705,Brad Isbister,LW,175,82,6,5,55,0.2,38,2007-2008
8708,Marty Reasoner,C,180,79,0,5,31,0.161290322580645,4,2012-2013
8709,Jan Hlavac,LW,185,84,12,23,80,0.4375,40,2007-2008
8712,Todd Simpson,D,185,91,0,3,51,0.0588235294117647,130,2005-2006
8714,Duvie Westcott,D,185,98,1,3,23,0.173913043478261,30,2007-2008
8715,Mike Ribeiro,C,183,91,4,21,46,0.543478260869565,14,2016-2017
8716,Krys Kolanos,C,185,80,0,1,13,0.0769230769230769,2,2011-2012
8719,Craig Rivet,D,179,85,2,2,37,0.108108108108108,35,2010-2011
8720,Sean Avery,LW,185,86,3,0,15,0.2,21,2011-2012
8723,John Madden,C,180,86,3,0,31,0.0967741935483871,4,2011-2012
8724,Adam Hall,RW,180,84,4,5,80,0.1125,23,2013-2014
8725,Steven Reinprecht,C,185,84,4,6,29,0.344827586206897,6,2010-2011
8726,Steve Gainey,LW,191,91,0,1,20,0.05,20,2005-2006
8727,Mark Rycroft,RW,185,95,6,6,66,0.181818181818182,31,2006-2007
8729,Steve Montador,D,183,80,5,9,52,0.269230769230769,45,2011-2012
8732,Erik Cole,LW,189,95,21,18,68,0.573529411764706,14,2014-2015
8733,Doug Weight,C,180,86,2,7,18,0.5,10,2010-2011
8739,Jim Dowd,C,175,79,5,5,73,0.136986301369863,41,2007-2008
8741,Nathan Dempsey,D,178,82,0,1,17,0.0588235294117647,6,2006-2007
8743,Kevyn Adams,C,178,78,0,2,27,0.0740740740740741,13,2007-2008
8744,Aaron Ward,D,180,79,1,12,77,0.168831168831169,62,2009-2010
8745,Kent McDonell,RW,178,77,1,2,29,0.103448275862069,36,2003-2004
8747,Nolan Pratt,D,178,79,1,6,55,0.127272727272727,30,2007-2008
8748,Scott Nichol,C,180,83,1,0,30,0.0333333333333333,25,2012-2013
8749,Wade Belak,RW,183,91,0,0,15,0,18,2010-2011
8752,Nick Boynton,D,180,83,1,7,51,0.156862745098039,40,2010-2011
8753,Jason Strudwick,D,175,77,0,2,43,0.0465116279069767,23,2010-2011
8754,Matt Cullen,C,188,86,7,13,71,0.28169014084507,14,2018-2019
8755,Rico Fata,C,183,82,1,1,10,0.2,2,2006-2007
8756,Craig Adams,RW,182,90,1,6,70,0.1,44,2014-2015
8757,Peter Schaefer,LW,170,80,1,1,16,0.125,2,2010-2011
8758,ﾉric B・Elanger,C,193,93,0,3,26,0.115384615384615,10,2012-2013
8759,Jamie Lundmark,C,183,88,5,7,36,0.333333333333333,20,2009-2010
8762,Jason Chimera,LW,180,88,3,10,74,0.175675675675676,37,2017-2018
8763,Mathieu Dandenault,D,178,86,4,8,41,0.292682926829268,17,2008-2009
8764,Scott Hartnell,LW,175,85,13,11,62,0.387096774193548,82,2017-2018
8766,Chris Clark,RW,188,84,5,10,53,0.283018867924528,38,2010-2011
8767,Bryan Allen,D,186,94,0,2,11,0.181818181818182,6,2014-2015
8770,Daniel Bri・Ere,C,181,84,8,4,57,0.210526315789474,18,2014-2015
8771,Mike Fisher,C,183,73,2,2,16,0.25,8,2017-2018
8772,Martin St. Louis,RW,184,90,21,31,74,0.702702702702703,20,2014-2015
8773,David Tanabe,D,178,77,1,2,18,0.166666666666667,8,2007-2008
8775,Tim Connolly,C,180,82,13,23,70,0.514285714285714,40,2011-2012
8776,Jeff Halpern,C,173,70,5,7,69,0.173913043478261,24,2013-2014
8777,Trevor Letowski,RW,180,88,9,9,75,0.24,30,2007-2008
8778,Paul Martin,D,180,88,0,2,14,0.142857142857143,2,2017-2018
8779,Alex Tanguay,LW,181,94,8,27,70,0.5,32,2015-2016
8780,Geoff Sanderson,LW,180,91,3,10,41,0.317073170731707,16,2007-2008
8781,Patrice Brisebois,D,185,88,5,13,62,0.290322580645161,19,2008-2009
8782,Jason Blake,LW,191,91,7,5,45,0.266666666666667,6,2011-2012
8783,Jean-Pierre Dumont,RW,173,76,10,9,70,0.271428571428571,16,2010-2011
8784,Rod Brind'Amour,C,185,91,9,10,80,0.2375,36,2009-2010
8785,Serge Aubin,C,175,82,7,17,74,0.324324324324324,79,2005-2006
8787,Martin G・Elinas,LW,180,84,9,11,57,0.350877192982456,20,2007-2008
8788,Ben Clymer,D,185,79,7,13,66,0.303030303030303,44,2006-2007
8790,Eric Boguniecki,RW,170,75,0,0,11,0,8,2006-2007
8792,Jonathan Toews,C,175,77,35,46,82,0.98780487804878,40,2018-2019
8793,Phil Kessel,RW,186,86,27,55,82,1,28,2018-2019
8794,Alexander Radulov,RW,183,82,29,43,70,1.02857142857143,54,2018-2019
8795,St・Ephane Yelle,C,178,89,4,4,70,0.114285714285714,32,2009-2010
8797,Scott Young,RW,181,84,18,31,79,0.620253164556962,52,2005-2006
8801,Scott Walker,RW,185,95,5,3,42,0.19047619047619,32,2009-2010
8803,Wes Walz,C,188,94,1,3,11,0.363636363636364,6,2007-2008
8804,Chris Drury,C,185,92,1,4,24,0.208333333333333,8,2010-2011
8808,Paul Gaustad,C,187,94,2,4,63,0.0952380952380952,46,2015-2016
8809,Jason Pominville,RW,193,86,16,15,73,0.424657534246575,4,2018-2019
8810,Derek Roy,C,183,85,12,20,72,0.444444444444444,24,2014-2015
8811,Adam Mair,RW,178,82,1,3,65,0.0615384615384615,45,2010-2011
8812,Rhett Warrener,D,180,88,1,3,31,0.129032258064516,21,2007-2008
8813,Jeff Carter,C,175,82,13,20,76,0.434210526315789,42,2018-2019
8814,Mike Weaver,D,187,80,0,4,31,0.129032258064516,6,2014-2015
8816,Mike Richards,C,178,73,2,3,39,0.128205128205128,8,2015-2016
8817,Stephen Weiss,C,183,87,9,16,52,0.480769230769231,16,2014-2015
8818,Kyle Wellwood,C,188,86,6,9,39,0.384615384615385,2,2012-2013
8819,Glen Wesley,D,171,73,1,7,78,0.102564102564103,52,2007-2008
8820,R.J. Umberger,C,186,82,2,9,39,0.282051282051282,15,2015-2016
8821,Colin White,D,185,86,1,3,54,0.0740740740740741,21,2011-2012
8822,Randy Robitaille,C,183,91,10,19,68,0.426470588235294,18,2007-2008
8824,Ray Whitney,LW,178,82,9,23,69,0.463768115942029,14,2013-2014
8828,Simon Gagn・E,LW,176,90,3,1,23,0.173913043478261,4,2014-2015
8829,Clarke Wilm,C,185,81,1,7,60,0.133333333333333,43,2005-2006
8830,Brad Winchester,LW,178,79,6,4,67,0.149253731343284,88,2011-2012
8831,Brendan Witt,D,178,88,2,3,42,0.119047619047619,45,2009-2010
8832,Wojtek Wolski,LW,195,99,4,5,27,0.333333333333333,6,2012-2013
8834,Mike Van Ryn,D,175,85,3,8,27,0.407407407407407,14,2008-2009
8835,Marty Murray,C,178,82,0,2,19,0.105263157894737,4,2006-2007
8836,Ryan VandenBussche,RW,180,86,1,0,20,0.05,42,2005-2006
8837,Freddy Meyer,D,183,79,1,1,15,0.133333333333333,8,2010-2011
8838,Jim Vandermeer,D,175,86,1,3,25,0.16,33,2011-2012
8839,St・Ephane Veilleux,LW,182,74,1,1,12,0.166666666666667,10,2014-2015
8840,Antoine Vermette,C,179,78,8,8,64,0.25,34,2017-2018
8841,Jean-Pierre Vigier,RW,185,83,5,8,72,0.180555555555556,27,2006-2007
8846,Nick Tarnasky,LW,179,84,1,2,31,0.0967741935483871,85,2009-2010
8847,Alexandre Picard,D,193,93,0,4,17,0.235294117647059,4,2011-2012
8849,Chris Therien,D,178,76,0,4,47,0.0851063829787234,34,2005-2006
8850,Ryan Potulny,C,181,80,0,0,10,0,0,2010-2011
8856,Keith Tkachuk,LW,180,88,13,19,67,0.477611940298507,56,2009-2010
8858,Nolan Baumgartner,D,188,85,1,1,11,0.181818181818182,0,2009-2010
8859,Darcy Tucker,LW,194,91,10,14,71,0.338028169014085,47,2009-2010
8860,Pierre Turgeon,C,191,100,4,3,17,0.411764705882353,10,2006-2007
8861,Denis Gauthier,D,186,90,2,2,65,0.0615384615384615,90,2008-2009
8862,Joe Sakic,C,173,81,2,10,15,0.8,6,2008-2009
8864,Bryce Salvador,D,185,86,0,2,15,0.133333333333333,20,2014-2015
8866,Paul Ranger,D,180,76,6,8,53,0.264150943396226,36,2013-2014
8867,Cory Sarich,D,178,86,1,9,54,0.185185185185185,38,2013-2014
8868,Erik Rasmussen,C,178,84,3,7,71,0.140845070422535,25,2006-2007
8869,Mark Recchi,RW,185,86,14,34,81,0.592592592592593,35,2010-2011
8875,Mathieu Schneider,D,188,86,2,7,25,0.36,16,2009-2010
8876,Rob Schremp,C,178,86,13,13,63,0.412698412698413,16,2010-2011
8877,Christoph Schubert,D,185,93,2,5,47,0.148936170212766,69,2009-2010
8878,Rob Scuderi,D,183,87,0,10,63,0.158730158730159,10,2015-2016
8879,Brent Seabrook,D,178,84,5,23,78,0.358974358974359,41,2018-2019
8880,Patrick Sharp,LW,183,86,10,11,70,0.3,14,2017-2018
8883,Jason Smith,D,175,79,1,0,63,0.0158730158730159,47,2008-2009
8884,Mark Smith,C,185,84,1,3,54,0.0740740740740741,59,2007-2008
8885,Wyatt Smith,C,179,86,0,3,25,0.12,8,2007-2008
8886,Jerred Smithson,C,189,102,0,0,18,0,9,2013-2014
8887,Bryan Smolinski,C,194,97,8,17,64,0.390625,20,2007-2008
8888,Ryan Smyth,LW,185,93,10,13,72,0.319444444444444,44,2013-2014
8889,Matt Stajan,C,191,86,4,8,68,0.176470588235294,28,2017-2018
8893,Anthony Stewart,RW,191,88,9,11,77,0.25974025974026,30,2011-2012
8894,Cory Stillman,LW,185,88,12,27,65,0.6,24,2010-2011
8895,Jarret Stoll,C,188,82,4,5,80,0.1125,36,2015-2016
8896,Steve Sullivan,LW,178,85,7,10,42,0.404761904761905,24,2012-2013
8897,Ryan Suter,D,188,88,7,40,82,0.573170731707317,41,2018-2019
8898,Brian Sutherby,C,179,80,2,2,51,0.0784313725490196,58,2010-2011
8899,Darryl Sydor,D,183,93,0,8,47,0.170212765957447,15,2009-2010
8900,Danny Syvret,D,179,88,1,1,10,0.2,6,2010-2011
8902,Nathan Paetsch,D,185,92,1,1,21,0.0952380952380952,12,2009-2010
8903,Zach Parise,LW,183,73,28,33,74,0.824324324324324,26,2018-2019
8904,Scott Parker,RW,193,98,0,0,25,0,70,2007-2008
8907,George Parros,RW,178,73,0,1,22,0.0454545454545455,85,2013-2014
8910,Michael Peca,C,188,95,4,18,71,0.309859154929577,58,2008-2009
8912,Yanic Perreault,C,183,84,9,5,53,0.264150943396226,24,2007-2008
8913,Robyn Regehr,D,176,84,3,10,67,0.194029850746269,45,2014-2015
8914,Nathan Perrott,RW,180,82,2,1,26,0.115384615384615,56,2005-2006
8916,Steve Poapst,D,188,84,0,5,62,0.0806451612903226,47,2005-2006
8917,Brian Pothier,D,185,94,5,10,61,0.245901639344262,21,2009-2010
8918,Tom Poti,D,183,84,0,2,16,0.125,2,2012-2013
8919,Marc-Antoine Pouliot,C,185,93,0,4,13,0.307692307692308,2,2011-2012
8920,Brandon Prust,LW,183,74,1,6,35,0.2,59,2015-2016
8922,Mike Rupp,W,188,88,0,1,13,0.0769230769230769,23,2013-2014
8924,Andr・E Roy,LW,183,84,3,0,44,0.0681818181818182,83,2008-2009
8925,Al Rourke,D,185,86,0,0,13,0,5,2007-2008
8926,Jay Rosehill,LW,195,99,2,0,34,0.0588235294117647,90,2013-2014
8927,Brian Rolston,LW,183,79,7,17,70,0.342857142857143,14,2011-2012
8929,Jeremy Roenick,C,186,88,4,9,42,0.30952380952381,24,2008-2009
8931,Wade Redden,D,178,74,3,4,29,0.241379310344828,11,2012-2013
8932,Darren Reid,RW,180,102,0,0,14,0,18,2006-2007
8934,Patrick Rissmiller,LW,175,82,0,1,10,0.1,0,2010-2011
8935,Jamie Rivers,D,185,79,1,3,31,0.129032258064516,36,2006-2007
8936,Gary Roberts,LW,188,91,4,3,30,0.233333333333333,27,2008-2009
8937,Lyle Odelein,D,185,93,0,1,27,0.037037037037037,50,2005-2006
8939,Brooks Orpik,D,175,73,2,7,53,0.169811320754717,32,2018-2019
8942,Jed Ortmeyer,RW,185,82,1,1,35,0.0571428571428571,14,2011-2012
8944,Steve Ott,C,191,98,3,4,53,0.132075471698113,80,2016-2017
8950,Joe Nieuwendyk,C,183,86,5,3,15,0.533333333333333,4,2006-2007
8954,Kirk Maltby,LW,188,84,4,2,52,0.115384615384615,32,2009-2010
8956,Garth Murray,LW,180,82,0,0,10,0,12,2008-2009
8959,David Moss,RW,186,89,4,8,60,0.2,24,2014-2015
8960,Brenden Morrow,LW,182,96,3,5,70,0.114285714285714,64,2014-2015
8961,Shaone Morrisonn,D,185,85,1,4,62,0.0806451612903226,32,2010-2011
8963,Derek Morris,D,183,79,5,12,63,0.26984126984127,41,2013-2014
8964,Dominic Moore,C,190,100,6,6,50,0.24,16,2017-2018
8965,Mike Modano,C,183,82,4,11,40,0.375,8,2010-2011
8967,Grant Marshall,RW,185,91,8,17,76,0.328947368421053,70,2005-2006
8971,Brad May,LW,178,79,0,1,40,0.025,66,2009-2010
8972,Dean McAmmond,LW,173,81,8,9,62,0.274193548387097,40,2009-2010
8973,Darren McCarty,RW,188,91,1,0,13,0.0769230769230769,25,2008-2009
8974,Alyn McCauley,C,175,77,1,0,10,0.1,2,2006-2007
8977,Jay McKee,D,186,88,1,9,62,0.161290322580645,54,2009-2010
8978,Kyle McLaren,D,183,88,3,8,61,0.180327868852459,84,2007-2008
8980,Aaron Miller,D,183,86,1,8,57,0.157894736842105,32,2007-2008
8983,Dan LaCouture,LW,178,77,2,0,11,0.181818181818182,10,2008-2009
8986,Daymond Langkow,C,175,79,11,19,73,0.410958904109589,14,2011-2012
8988,Maxim Lapierre,C,184,89,2,9,80,0.1375,32,2014-2015
8989,Martin Lapointe,RW,178,77,6,7,70,0.185714285714286,70,2007-2008
8990,Chad LaRose,RW,185,84,2,2,35,0.114285714285714,29,2012-2013
8992,John LeClair,LW,185,91,2,5,21,0.333333333333333,12,2006-2007
8993,Mike Leclerc,LW,178,82,10,16,50,0.52,37,2005-2006
8997,Jordan Leopold,D,174,77,1,3,43,0.0930232558139535,19,2014-2015
8998,Eric Lindros,C,183,83,5,21,49,0.530612244897959,70,2006-2007
8999,Matthew Lombardi,C,188,91,4,4,28,0.285714285714286,8,2012-2013
9002,Paul Kariya,LW,187,93,18,25,75,0.573333333333333,36,2009-2010
9009,Johan Larsson,C,178,79,6,8,73,0.191780821917808,37,2018-2019
9012,Duncan Keith,D,185,94,6,34,82,0.48780487804878,70,2018-2019
9013,Chris Kelly,C,183,83,0,2,12,0.166666666666667,2,2017-2018
9014,Ryan Kesler,C,188,81,5,3,60,0.133333333333333,44,2018-2019
9015,Chad Kilger,LW,188,89,10,7,53,0.320754716981132,18,2007-2008
9016,Ken Klee,D,180,83,1,10,71,0.154929577464789,28,2008-2009
9017,Jon Klemm,D,188,91,0,0,22,0,10,2007-2008
9018,Chuck Kobasew,RW,180,82,2,0,33,0.0606060606060606,15,2013-2014
9019,Mike Komisarek,D,185,88,0,4,32,0.125,14,2013-2014
9020,Steve Konowalchuk,LW,188,91,6,9,21,0.714285714285714,14,2005-2006
9021,Tom Kostopoulos,RW,180,85,1,0,15,0.0666666666666667,18,2012-2013
9024,Joel Kwiatkowski,D,180,82,0,5,18,0.277777777777778,20,2007-2008
9025,Barret Jackman,D,176,68,1,4,73,0.0684931506849315,76,2015-2016
9028,Cam Janssen,RW,184,91,3,0,24,0.125,22,2013-2014
9033,Ryan Johnson,C,178,84,1,5,34,0.176470588235294,8,2010-2011
9035,Ed Jovanovski,D,190,91,1,4,37,0.135135135135135,39,2013-2014
9037,Ron Hainsey,D,180,79,5,18,81,0.283950617283951,21,2018-2019
9038,David Hale,D,176,77,1,4,25,0.2,6,2010-2011
9039,Denis Hamel,LW,185,85,5,3,53,0.150943396226415,10,2006-2007
